timestamp(ms);HeadAccelerometer.X;HeadAccelerometer.Y;HeadAccelerometer.Z;HeadGyroscope.X;HeadGyroscope.Y;HeadGyroscope.Z;Hand Accelerometer 0.X;Hand Accelerometer 0.Y;Hand Accelerometer 0.Z;Hand Gyroscope 0.X;Hand Gyroscope 0.Y;Hand Gyroscope 0.Z;Hand Accelerometer 1.X;Hand Accelerometer 1.Y;Hand Accelerometer 1.Z;Hand Gyroscope 1.X;Hand Gyroscope 1.Y;Hand Gyroscope 1.Z
890329;0.01035139;-0.01065755;-0.07772096;3.052637;308.3897;0.07849594;;;;;;;;;;;;
890345;0.009274244;-0.009195115;-0.07690666;3.01207;308.3624;0.125416;;;;;;;;;;;;
890354;0.007764162;-0.003901054;-0.07684654;2.971863;308.3408;0.1608142;;;;;;;;;;;;
890362;0.006942961;-0.0004869098;-0.07576215;2.902686;308.3054;0.2357021;;;;;;;;;;;;
890379;0.005560527;0.002507394;-0.07551859;2.811649;308.2841;0.2713086;;;;;;;;;;;;
890387;0.004790772;0.004563981;-0.07601388;2.715946;308.2664;0.2879318;;;;;;;;;;;;
890395;0.004305011;0.005916837;-0.07663114;2.629145;308.2446;0.2851486;;;;;;;;;;;;
890412;0.003780729;0.008600841;-0.07630499;2.516325;308.2391;0.3255487;;;;;;;;;;;;
890420;0.004871292;0.01067581;-0.07610893;2.401086;308.2137;0.3878171;;;;;;;;;;;;
890429;0.005696036;0.01240869;-0.07637381;2.274824;308.2339;0.4676571;;;;;;;;;;;;
890445;0.007080586;0.01322405;-0.07622364;2.165534;308.2307;0.5369373;;;;;;;;;;;;
890454;0.008418038;0.01507102;-0.07649549;2.066919;308.2339;0.589147;;;;;;;;;;;;
890462;0.01043209;0.01747818;-0.07627048;1.987072;308.2426;0.6349152;;;;;;;;;;;;
890479;0.01292846;0.01789487;-0.0758973;1.886679;308.24;0.6700579;;;;;;;;;;;;
890487;0.01484611;0.01791501;-0.07647324;1.803112;308.2702;0.7043846;;;;;;;;;;;;
890495;0.01639313;0.01635337;-0.07599727;1.721634;308.2711;0.7323965;;;;;;;;;;;;
890512;0.01754036;0.01484593;-0.07567818;1.626197;308.2807;0.7504448;;;;;;;;;;;;
890520;0.01831887;0.01316882;-0.07472545;1.533654;308.2801;0.7738;;;;;;;;;;;;
890529;0.01919862;0.01261713;-0.07409807;1.467849;308.2826;0.7827904;;;;;;;;;;;;
890545;0.01995394;0.01175845;-0.07318993;1.393879;308.2878;0.8018071;;;;;;;;;;;;
890554;0.02112136;0.01040293;-0.07200199;1.328287;308.2785;0.8221203;;;;;;;;;;;;
890562;0.0218348;0.009258335;-0.07217731;1.301499;308.2992;0.8072878;;;;;;;;;;;;
890570;0.02251969;0.007755007;-0.07153397;1.283211;308.2842;0.7920621;;;;;;;;;;;;
890587;0.02334654;0.006913152;-0.07131118;1.292303;308.2766;0.7860901;;;;;;;;;;;;
890595;0.02376349;0.005530395;-0.07118186;1.287153;308.2644;0.7825153;;;;;;;;;;;;
890603;0.02394913;0.003703793;-0.07073054;1.284182;308.2585;0.7669437;;;;;;;;;;;;
890620;0.02420605;0.002539945;-0.07072389;1.283755;308.2584;0.7475296;;;;;;;;;;;;
890628;0.02437487;0.002827128;-0.07101379;1.278199;308.2693;0.7462286;;;;;;;;;;;;
890637;0.02359752;0.003067011;-0.06987062;1.264811;308.2561;0.728965;;;;;;;;;;;;
890653;0.02291138;0.003903267;-0.069106;1.235018;308.2524;0.7111908;;;;;;;;;;;;
890662;0.02151086;0.003816094;-0.06753265;1.176438;308.248;0.7090118;;;;;;;;;;;;
890670;0.02024291;0.003066549;-0.06585241;1.128399;308.2379;0.7029713;;;;;;;;;;;;
890687;0.01860847;0.001961328;-0.06397016;1.095642;308.2382;0.7297674;;;;;;;;;;;;
890695;0.01750504;0.001400167;-0.06166282;1.084686;308.2402;0.7575369;;;;;;;;;;;;
890703;0.01527738;0.0006147075;-0.05924599;1.072582;308.2302;0.7845073;;;;;;;;;;;;
890720;0.01400845;0.00006302671;-0.05692528;1.081538;308.2286;0.7993034;;;;;;;;;;;;
890728;0.01238679;-0.001608232;-0.05513584;1.092914;308.233;0.8087939;;;;;;;;;;;;
890737;0.01067912;-0.003216104;-0.05299627;1.107054;308.226;0.8174139;;;;;;;;;;;;
890753;0.01012815;-0.0034304;-0.05117681;1.134357;308.2145;0.835316;;;;;;;;;;;;
890762;0.008348023;-0.003569585;-0.04840012;1.150201;308.2009;0.8471034;;;;;;;;;;;;
890770;0.007360233;-0.003813008;-0.04663582;1.167727;308.2054;0.8563586;;;;;;;;;;;;
890787;0.005710908;-0.004629041;-0.04414824;1.191383;308.1946;0.8765357;;;;;;;;;;;;
890795;0.004620207;-0.006073783;-0.04224477;1.223627;308.1921;0.8917959;;;;;;;;;;;;
890803;0.003753817;-0.007115929;-0.04031589;1.25668;308.1843;0.8919627;;;;;;;;;;;;
890820;0.002733998;-0.007810184;-0.03761816;1.296184;308.1775;0.9063647;;;;;;;;;;;;
890828;0.001865328;-0.008101674;-0.03564601;1.339729;308.187;0.9021772;;;;;;;;;;;;
890837;0.0008313952;-0.008735511;-0.03324735;1.364683;308.2093;0.9026334;;;;;;;;;;;;
890853;-0.00001043406;-0.009208632;-0.03071335;1.400331;308.215;0.9017832;;;;;;;;;;;;
890862;-0.0007628737;-0.008942453;-0.02870832;1.444636;308.2353;0.9097422;;;;;;;;;;;;
890870;-0.001085592;-0.008916569;-0.02616358;1.480587;308.2663;0.9197149;;;;;;;;;;;;
890887;-0.001149516;-0.008971497;-0.0237285;1.54061;308.2866;0.9285145;;;;;;;;;;;;
890895;-0.001774059;-0.008735903;-0.02118104;1.586012;308.3238;0.9382969;;;;;;;;;;;;
890912;-0.002135087;-0.007896823;-0.01904067;1.641723;308.3607;0.9481266;;;;;;;;;;;;
890920;-0.003131825;-0.007225707;-0.01581604;1.676399;308.389;0.9670188;;;;;;;;;;;;
890928;-0.004250936;-0.006412702;-0.01370407;1.732463;308.4243;0.9801567;;;;;;;;;;;;
890937;-0.005227594;-0.005706423;-0.01122054;1.791464;308.4469;0.9865865;;;;;;;;;;;;
890953;-0.00669026;-0.00591827;-0.009311296;1.842716;308.4737;0.9991637;;;;;;;;;;;;
890962;-0.007850307;-0.006405839;-0.006696884;1.903471;308.4895;1.007972;;;;;;;;;;;;
890978;-0.008803886;-0.006202007;-0.003788352;1.949834;308.4848;1.020576;;;;;;;;;;;;
890987;-0.009636693;-0.005220212;-0.002272791;2.005136;308.4983;1.036723;;;;;;;;;;;;
890995;-0.01182967;-0.005318498;0.0006734403;2.056653;308.5165;1.025821;;;;;;;;;;;;
891012;-0.01319116;-0.005657839;0.002682126;2.095123;308.5218;1.01805;;;;;;;;;;;;
891020;-0.01434102;-0.006600232;0.004594326;2.136179;308.5334;1.000732;;;;;;;;;;;;
891028;-0.01537883;-0.006978191;0.006491121;2.191298;308.5296;1.00276;;;;;;;;;;;;
891037;-0.01612989;-0.007200243;0.008283451;2.256823;308.5427;1.013616;;;;;;;;;;;;
891053;-0.01586422;-0.007968597;0.00937185;2.324865;308.5457;1.012828;;;;;;;;;;;;
891062;-0.01551646;-0.008040399;0.01038762;2.397148;308.5521;1.014922;;;;;;;;;;;;
891070;-0.01475061;-0.008266995;0.01099629;2.461867;308.5665;1.013437;;;;;;;;;;;;
891087;-0.01414661;-0.008694964;0.01178538;2.52652;308.5697;1.008823;;;;;;;;;;;;
891095;-0.01382028;-0.008766591;0.01252483;2.587296;308.5879;1.016445;;;;;;;;;;;;
891103;-0.01378272;-0.007993958;0.01339283;2.63421;308.5925;1.010311;;;;;;;;;;;;
891120;-0.01314919;-0.006806648;0.01406975;2.675102;308.6;0.9969098;;;;;;;;;;;;
891128;-0.01249433;-0.006120465;0.01466564;2.70321;308.6139;0.9766356;;;;;;;;;;;;
891137;-0.0121842;-0.005462756;0.0154072;2.717754;308.6258;0.9698591;;;;;;;;;;;;
891153;-0.01167612;-0.004522164;0.01663753;2.750263;308.6397;0.9578798;;;;;;;;;;;;
891162;-0.0113729;-0.004146996;0.0173328;2.777519;308.6479;0.9472274;;;;;;;;;;;;
891170;-0.0102461;-0.002879883;0.0175304;2.805653;308.6605;0.9404379;;;;;;;;;;;;
891187;-0.009411313;-0.00158517;0.01774424;2.83836;308.6655;0.935403;;;;;;;;;;;;
891195;-0.008419206;-0.0007734046;0.01827176;2.845658;308.6619;0.9427435;;;;;;;;;;;;
891203;-0.007952413;0.0005143574;0.01841627;2.845832;308.6773;0.9433168;;;;;;;;;;;;
891220;-0.007517185;0.001111018;0.01877907;2.854335;308.6847;0.9264948;;;;;;;;;;;;
891228;-0.007109496;0.001173786;0.01908055;2.853038;308.6955;0.9135408;;;;;;;;;;;;
891237;-0.006404973;0.0008773735;0.01909324;2.853989;308.7062;0.8969543;;;;;;;;;;;;
891253;-0.005562151;0.001731204;0.01899259;2.872155;308.7068;0.8801931;;;;;;;;;;;;
891262;-0.004952675;0.0008711419;0.01959335;2.873664;308.7081;0.8806741;;;;;;;;;;;;
891270;-0.004109325;0.0003773883;0.01939419;2.89076;308.7197;0.8672265;;;;;;;;;;;;
891287;-0.003616608;-0.0005523635;0.01927043;2.889431;308.7179;0.8694313;;;;;;;;;;;;
891295;-0.003468032;-0.0009632118;0.0196959;2.880493;308.7184;0.85868;;;;;;;;;;;;
891303;-0.003731286;-0.0002408632;0.0199866;2.89793;308.7222;0.8616808;;;;;;;;;;;;
891320;-0.003870504;-0.0003968579;0.02078955;2.890408;308.7026;0.8677101;;;;;;;;;;;;
891328;-0.00379509;-0.000448327;0.02110684;2.897783;308.6941;0.871943;;;;;;;;;;;;
891337;-0.004290301;-0.001796313;0.02116566;2.908233;308.6928;0.8649529;;;;;;;;;;;;
891353;-0.004165033;-0.001956251;0.02115482;2.934456;308.6661;0.8557793;;;;;;;;;;;;
891362;-0.00386767;-0.001478121;0.02075362;2.977585;308.6447;0.8465253;;;;;;;;;;;;
891370;-0.003386793;-0.002105001;0.02087336;3.000753;308.6227;0.8485538;;;;;;;;;;;;
891387;-0.003917919;-0.00238296;0.02113286;3.047552;308.5937;0.8283082;;;;;;;;;;;;
891395;-0.004149917;-0.002548547;0.02089478;3.08406;308.5817;0.8360059;;;;;;;;;;;;
891403;-0.003485207;-0.002265904;0.02122313;3.124002;308.554;0.8268201;;;;;;;;;;;;
891420;-0.002742874;-0.002065507;0.02119971;3.155162;308.5232;0.8095471;;;;;;;;;;;;
891428;-0.002711863;-0.001834272;0.02089212;3.199033;308.5095;0.7853579;;;;;;;;;;;;
891437;-0.00266413;-0.002250588;0.02264792;3.229668;308.4753;0.7601187;;;;;;;;;;;;
891453;-0.003085462;-0.002462484;0.02318722;3.243424;308.4615;0.7339006;;;;;;;;;;;;
891462;-0.002901222;-0.002902387;0.02347915;3.251854;308.4482;0.7060381;;;;;;;;;;;;
891470;-0.002363874;-0.003055006;0.02376913;3.28341;308.4392;0.6837685;;;;;;;;;;;;
891487;-0.002681489;-0.003006327;0.02459865;3.295867;308.4435;0.6687345;;;;;;;;;;;;
891495;-0.002459456;-0.003011013;0.02646883;3.308431;308.4356;0.6491786;;;;;;;;;;;;
891503;-0.002757766;-0.003423719;0.0274135;3.308462;308.4416;0.6343175;;;;;;;;;;;;
891520;-0.004052555;-0.003321289;0.02756298;3.305945;308.4511;0.617004;;;;;;;;;;;;
891528;-0.004338638;-0.003743131;0.02901442;3.31277;308.4487;0.5958169;;;;;;;;;;;;
891536;-0.005000738;-0.002808021;0.03005042;3.323714;308.4625;0.5942555;;;;;;;;;;;;
891553;-0.005864;-0.003306678;0.03078517;3.31684;308.4549;0.5902065;;;;;;;;;;;;
891561;-0.007006935;-0.003259294;0.03186992;3.321729;308.4595;0.5840124;;;;;;;;;;;;
891570;-0.007849914;-0.002403621;0.0325533;3.336792;308.4635;0.5587423;;;;;;;;;;;;
891586;-0.009339229;-0.003560961;0.03378223;3.362054;308.4599;0.5077547;;;;;;;;;;;;
891595;-0.01062825;-0.004867726;0.03488813;3.402288;308.472;0.4507435;;;;;;;;;;;;
891603;-0.01202898;-0.005509011;0.03536487;3.453432;308.4887;0.4221818;;;;;;;;;;;;
891620;-0.01302996;-0.006204155;0.03619435;3.507422;308.4855;0.4074841;;;;;;;;;;;;
891628;-0.01391196;-0.008488886;0.03714648;3.557824;308.4966;0.3837962;;;;;;;;;;;;
891636;-0.01508523;-0.009377121;0.03760799;3.620574;308.4998;0.3672189;;;;;;;;;;;;
891653;-0.01586401;-0.009956957;0.03763451;3.67244;308.4981;0.3451906;;;;;;;;;;;;
891661;-0.01796822;-0.01103355;0.0385071;3.73642;308.5079;0.3355387;;;;;;;;;;;;
891670;-0.0191961;-0.01199796;0.03950273;3.799896;308.5052;0.3236963;;;;;;;;;;;;
891686;-0.02072052;-0.01316509;0.04042073;3.846227;308.4978;0.3282963;;;;;;;;;;;;
891695;-0.0224811;-0.01382474;0.04070847;3.917326;308.5124;0.3176015;;;;;;;;;;;;
891703;-0.02452639;-0.01440876;0.04177602;3.992001;308.5072;0.2952328;;;;;;;;;;;;
891720;-0.02683839;-0.01569871;0.04276297;4.050514;308.5078;0.2939599;;;;;;;;;;;;
891728;-0.02917311;-0.0162327;0.04361754;4.132895;308.4998;0.2749086;;;;;;;;;;;;
891736;-0.03136127;-0.0168538;0.04455264;4.204412;308.4968;0.2774374;;;;;;;;;;;;
891753;-0.03354149;-0.01728881;0.04616972;4.282614;308.4845;0.276116;;;;;;;;;;;;
891761;-0.03561387;-0.01759962;0.0474438;4.373744;308.4702;0.2883468;;;;;;;;;;;;
891770;-0.03790173;-0.01900288;0.04867384;4.460168;308.4598;0.2828212;;;;;;;;;;;;
891786;-0.04054764;-0.01949243;0.05019573;4.564208;308.4493;0.2703488;;;;;;;;;;;;
891795;-0.04348497;-0.01943631;0.05095781;4.674249;308.4472;0.2482638;;;;;;;;;;;;
891803;-0.04629032;-0.02083323;0.05317093;4.77668;308.4214;0.2301751;;;;;;;;;;;;
891820;-0.04955581;-0.02275349;0.05501165;4.889194;308.4087;0.2146944;;;;;;;;;;;;
891828;-0.05222649;-0.02433399;0.05708337;5.008062;308.3791;0.2111266;;;;;;;;;;;;
891836;-0.056063;-0.02557252;0.05934085;5.151081;308.3712;0.2057391;;;;;;;;;;;;
891853;-0.05901167;-0.02731979;0.06147604;5.277066;308.3575;0.2103136;;;;;;;;;;;;
891861;-0.06223318;-0.02865115;0.06398222;5.422505;308.3369;0.2065161;;;;;;;;;;;;
891870;-0.06559566;-0.03065134;0.06656596;5.572605;308.3229;0.192748;;;;;;;;;;;;
891886;-0.0691759;-0.03207674;0.06939396;5.723858;308.3105;0.1931637;;;;;;;;;;;;
891895;-0.0722965;-0.03321619;0.0720538;5.877697;308.2949;0.1895901;;;;;;;;;;;;
891903;-0.0761333;-0.03554242;0.0753888;6.03405;308.2834;0.1960839;;;;;;;;;;;;
891920;-0.07963612;-0.03810825;0.07836984;6.220204;308.2821;0.1905371;;;;;;;;;;;;
891928;-0.08324242;-0.04065201;0.08149523;6.398428;308.2668;0.192038;;;;;;;;;;;;
891936;-0.08704515;-0.04403297;0.08505196;6.596014;308.2576;0.1953399;;;;;;;;;;;;
891953;-0.0905505;-0.04622838;0.08771397;6.805335;308.2496;0.1947862;;;;;;;;;;;;
891961;-0.0945584;-0.04903449;0.09101858;7.035408;308.248;0.1862941;;;;;;;;;;;;
891970;-0.09783833;-0.05121168;0.09466276;7.261445;308.2281;0.1872622;;;;;;;;;;;;
891986;-0.101635;-0.05379769;0.09807176;7.500671;308.221;0.1725917;;;;;;;;;;;;
891995;-0.105163;-0.05622729;0.1010348;7.736976;308.2152;0.1654411;;;;;;;;;;;;
892003;-0.1079321;-0.05816447;0.1035668;7.977653;308.2133;0.1546939;;;;;;;;;;;;
892020;-0.1112332;-0.06102555;0.1075154;8.224863;308.1961;0.1464342;;;;;;;;;;;;
892028;-0.1143964;-0.06407829;0.1101507;8.482585;308.1917;0.1296617;;;;;;;;;;;;
892036;-0.1176139;-0.066967;0.1128699;8.748335;308.1872;0.1019599;;;;;;;;;;;;
892053;-0.1203626;-0.06945188;0.1159631;9.003488;308.1792;0.08609171;;;;;;;;;;;;
892061;-0.1229632;-0.07135201;0.1188698;9.274307;308.1746;0.05813784;;;;;;;;;;;;
892070;-0.1257518;-0.07390865;0.1217725;9.535361;308.1746;0.04089169;;;;;;;;;;;;
892086;-0.1286751;-0.07621455;0.1248111;9.791228;308.1779;0.02389643;;;;;;;;;;;;
892095;-0.1304222;-0.07708336;0.1277155;10.05296;308.185;0.004055362;;;;;;;;;;;;
892103;-0.1322643;-0.0777951;0.1290877;10.31346;308.1887;359.9905;;;;;;;;;;;;
892120;-0.1339104;-0.07984936;0.1312039;10.58828;308.1925;359.983;;;;;;;;;;;;
892128;-0.1350345;-0.08164978;0.1331096;10.8449;308.1827;359.9715;;;;;;;;;;;;
892136;-0.1368862;-0.08246814;0.1363333;11.10776;308.1522;359.9632;;;;;;;;;;;;
892153;-0.1389711;-0.08240505;0.1383912;11.36276;308.1437;359.9478;;;;;;;;;;;;
892161;-0.1402469;-0.08344999;0.1409297;11.59442;308.1375;359.9126;;;;;;;;;;;;
892170;-0.1420041;-0.08432061;0.1431928;11.84656;308.1439;359.8507;;;;;;;;;;;;
892186;-0.1428943;-0.08605851;0.1447049;12.09445;308.1357;359.8001;;;;;;;;;;;;
892195;-0.1437412;-0.0885414;0.1458889;12.35809;308.1221;359.759;;;;;;;;;;;;
892203;-0.1441221;-0.09114476;0.1464556;12.61907;308.0931;359.7108;;;;;;;;;;;;
892220;-0.1450823;-0.09433804;0.1479149;12.92034;308.0624;359.6796;;;;;;;;;;;;
892228;-0.1445637;-0.09585445;0.1477462;13.19317;308.0408;359.6353;;;;;;;;;;;;
892236;-0.1446955;-0.09766863;0.1491518;13.47144;308.0059;359.5814;;;;;;;;;;;;
892253;-0.1446534;-0.09846794;0.1492524;13.73423;307.9877;359.5394;;;;;;;;;;;;
892261;-0.1447324;-0.09883495;0.1502585;13.99426;307.9714;359.4966;;;;;;;;;;;;
892270;-0.1444921;-0.09868683;0.1513763;14.25215;307.948;359.4684;;;;;;;;;;;;
892286;-0.1440855;-0.09922358;0.1524042;14.48511;307.9359;359.4468;;;;;;;;;;;;
892295;-0.1441151;-0.09957036;0.1534868;14.72776;307.9258;359.4128;;;;;;;;;;;;
892303;-0.1439658;-0.1003327;0.1546842;14.95169;307.9078;359.3711;;;;;;;;;;;;
892320;-0.1438084;-0.1011255;0.1555044;15.17459;307.8997;359.3406;;;;;;;;;;;;
892328;-0.1435625;-0.1023681;0.1566198;15.41777;307.8858;359.2999;;;;;;;;;;;;
892336;-0.1431291;-0.1034021;0.1572764;15.65312;307.8715;359.2611;;;;;;;;;;;;
892353;-0.1426425;-0.1054137;0.159052;15.89724;307.8475;359.2229;;;;;;;;;;;;
892361;-0.1417449;-0.1065331;0.15922;16.13659;307.8304;359.1773;;;;;;;;;;;;
892370;-0.1405311;-0.1073863;0.1598549;16.37154;307.8241;359.1105;;;;;;;;;;;;
892386;-0.1397524;-0.1078128;0.1600269;16.61248;307.8212;359.0513;;;;;;;;;;;;
892395;-0.1385249;-0.1089761;0.1594334;16.85124;307.8176;359.0034;;;;;;;;;;;;
892403;-0.1376665;-0.1094793;0.1594859;17.08377;307.8169;358.9433;;;;;;;;;;;;
892420;-0.1369662;-0.110157;0.159878;17.3118;307.8252;358.8866;;;;;;;;;;;;
892428;-0.1366992;-0.1116887;0.1602575;17.54033;307.8427;358.828;;;;;;;;;;;;
892436;-0.1359347;-0.1129251;0.160246;17.7668;307.8521;358.7712;;;;;;;;;;;;
892453;-0.1356779;-0.1130964;0.1601187;17.9949;307.8745;358.7288;;;;;;;;;;;;
892461;-0.1352012;-0.1140296;0.159654;18.21137;307.9038;358.6908;;;;;;;;;;;;
892470;-0.1349779;-0.1142124;0.1593954;18.43688;307.9444;358.6587;;;;;;;;;;;;
892486;-0.1342943;-0.1143547;0.1586863;18.65132;307.9777;358.618;;;;;;;;;;;;
892495;-0.1335435;-0.1141622;0.1589097;18.85391;308.0081;358.5907;;;;;;;;;;;;
892503;-0.1330299;-0.1141173;0.1582988;19.0698;308.0544;358.563;;;;;;;;;;;;
892520;-0.1320851;-0.1145606;0.1568118;19.28418;308.1145;358.537;;;;;;;;;;;;
892528;-0.1307496;-0.1157214;0.1559091;19.48287;308.1609;358.5079;;;;;;;;;;;;
892536;-0.1301382;-0.1163358;0.1541723;19.70001;308.227;358.4846;;;;;;;;;;;;
892553;-0.1292531;-0.1173095;0.1524279;19.91443;308.2704;358.4714;;;;;;;;;;;;
892561;-0.1286439;-0.1178526;0.1506792;20.14991;308.3282;358.4498;;;;;;;;;;;;
892570;-0.128689;-0.1189553;0.1498191;20.36436;308.3827;358.4522;;;;;;;;;;;;
892586;-0.1280559;-0.1198259;0.1481681;20.58634;308.4324;358.4363;;;;;;;;;;;;
892595;-0.1275614;-0.119745;0.1471231;20.80257;308.4838;358.4248;;;;;;;;;;;;
892603;-0.1270966;-0.1188882;0.145042;21.00582;308.5544;358.4211;;;;;;;;;;;;
892620;-0.1266333;-0.1181962;0.1433611;21.23231;308.6082;358.4021;;;;;;;;;;;;
892628;-0.1266142;-0.1176103;0.140682;21.4481;308.6677;358.3808;;;;;;;;;;;;
892636;-0.1262485;-0.1177173;0.139411;21.67365;308.7163;358.3451;;;;;;;;;;;;
892653;-0.1251304;-0.1186249;0.1356889;21.87046;308.7823;358.3487;;;;;;;;;;;;
892661;-0.1249508;-0.118406;0.1331691;22.09145;308.8278;358.3563;;;;;;;;;;;;
892670;-0.1247562;-0.1173975;0.1325655;22.31216;308.8555;358.3525;;;;;;;;;;;;
892686;-0.124119;-0.1167324;0.1312066;22.51435;308.8851;358.3741;;;;;;;;;;;;
892695;-0.12313;-0.1145015;0.1296272;22.75131;308.9261;358.3854;;;;;;;;;;;;
892703;-0.1218613;-0.1157508;0.1273606;22.93869;308.9729;358.4034;;;;;;;;;;;;
892720;-0.1202016;-0.1161158;0.1256992;23.12212;309.0077;358.4314;;;;;;;;;;;;
892728;-0.1181301;-0.1158142;0.1231725;23.28774;309.0328;358.4749;;;;;;;;;;;;
892736;-0.1171907;-0.1157643;0.121964;23.47594;309.0788;358.4725;;;;;;;;;;;;
892753;-0.1157946;-0.1163298;0.1207339;23.64279;309.1289;358.4811;;;;;;;;;;;;
892761;-0.1140645;-0.1170763;0.1193622;23.83092;309.1799;358.4858;;;;;;;;;;;;
892770;-0.1120271;-0.1184883;0.1174645;24.00994;309.2284;358.5003;;;;;;;;;;;;
892786;-0.1105235;-0.119971;0.1160239;24.20805;309.2816;358.5181;;;;;;;;;;;;
892795;-0.1084792;-0.1233257;0.1139909;24.38018;309.3273;358.5421;;;;;;;;;;;;
892803;-0.1075564;-0.1253481;0.1124261;24.58761;309.3737;358.5616;;;;;;;;;;;;
892820;-0.1048677;-0.1269707;0.1103797;24.80045;309.416;358.5996;;;;;;;;;;;;
892828;-0.1036875;-0.1281121;0.1088028;25.02307;309.4673;358.625;;;;;;;;;;;;
892836;-0.1024618;-0.128462;0.1064474;25.23559;309.5065;358.6552;;;;;;;;;;;;
892853;-0.1015988;-0.1288242;0.1058637;25.44314;309.538;358.6762;;;;;;;;;;;;
892861;-0.1005794;-0.1290012;0.1055752;25.64798;309.5864;358.7053;;;;;;;;;;;;
892870;-0.1003845;-0.1299658;0.1048618;25.84728;309.629;358.731;;;;;;;;;;;;
892886;-0.0988787;-0.1304591;0.1033989;26.05971;309.6757;358.7617;;;;;;;;;;;;
892895;-0.09705132;-0.1298672;0.1018869;26.26773;309.6942;358.7724;;;;;;;;;;;;
892903;-0.09620699;-0.1311217;0.09990583;26.48293;309.7283;358.7841;;;;;;;;;;;;
892920;-0.09553199;-0.1329944;0.09786553;26.68623;309.7702;358.8233;;;;;;;;;;;;
892928;-0.09583233;-0.1347558;0.09628003;26.91234;309.8017;358.8445;;;;;;;;;;;;
892936;-0.09495424;-0.1361218;0.0938552;27.14488;309.8195;358.8509;;;;;;;;;;;;
892953;-0.09522804;-0.1379312;0.09232223;27.3656;309.8542;358.8633;;;;;;;;;;;;
892961;-0.09494453;-0.1380722;0.09035688;27.59398;309.8645;358.8607;;;;;;;;;;;;
892970;-0.09529012;-0.137003;0.08975793;27.81969;309.8611;358.854;;;;;;;;;;;;
892986;-0.09515649;-0.1371838;0.08745299;28.03582;309.8767;358.8665;;;;;;;;;;;;
892995;-0.09436561;-0.1381735;0.08504355;28.24705;309.8761;358.8594;;;;;;;;;;;;
893003;-0.09392756;-0.1379164;0.08291122;28.4654;309.8658;358.8679;;;;;;;;;;;;
893020;-0.09348849;-0.1387267;0.08031501;28.66703;309.85;358.8636;;;;;;;;;;;;
893028;-0.09343599;-0.1383895;0.07902005;28.88557;309.8402;358.8758;;;;;;;;;;;;
893036;-0.09369824;-0.137858;0.0769963;29.07682;309.8115;358.8836;;;;;;;;;;;;
893053;-0.09371646;-0.1367361;0.07487024;29.26658;309.8066;358.8961;;;;;;;;;;;;
893061;-0.09338067;-0.1364165;0.07216991;29.44951;309.7917;358.8949;;;;;;;;;;;;
893070;-0.09244265;-0.1359646;0.06855122;29.61494;309.7777;358.8957;;;;;;;;;;;;
893086;-0.09163139;-0.1366372;0.06696791;29.78181;309.7423;358.8781;;;;;;;;;;;;
893095;-0.090932;-0.1364381;0.06417421;29.98267;309.7179;358.8704;;;;;;;;;;;;
893103;-0.09143759;-0.1364901;0.0623245;30.17543;309.7012;358.8559;;;;;;;;;;;;
893120;-0.09161702;-0.1355492;0.06108065;30.3643;309.6728;358.8396;;;;;;;;;;;;
893128;-0.09142639;-0.1334038;0.05991053;30.53559;309.6535;358.8571;;;;;;;;;;;;
893136;-0.0925936;-0.1312913;0.05893151;30.68857;309.642;358.8444;;;;;;;;;;;;
893153;-0.09205498;-0.1291283;0.05662774;30.80741;309.6372;358.8592;;;;;;;;;;;;
893161;-0.09200023;-0.1276387;0.05523337;30.91883;309.6298;358.8729;;;;;;;;;;;;
893170;-0.09138037;-0.1255359;0.05278448;31.02726;309.6469;358.9008;;;;;;;;;;;;
893186;-0.09158744;-0.1236237;0.05159466;31.14732;309.6447;358.9365;;;;;;;;;;;;
893195;-0.0908801;-0.1226519;0.05063698;31.2877;309.6387;358.9477;;;;;;;;;;;;
893203;-0.09099926;-0.1221661;0.04888099;31.404;309.6373;358.9933;;;;;;;;;;;;
893220;-0.09093346;-0.121907;0.04711493;31.53827;309.6419;359.0134;;;;;;;;;;;;
893228;-0.09020621;-0.1220118;0.04576285;31.6731;309.6211;359.066;;;;;;;;;;;;
893236;-0.08991481;-0.1213408;0.04295466;31.80577;309.6307;359.1113;;;;;;;;;;;;
893253;-0.09084665;-0.1211895;0.04181296;31.94982;309.6236;359.1565;;;;;;;;;;;;
893261;-0.09106787;-0.1209411;0.03975432;32.09269;309.6046;359.1956;;;;;;;;;;;;
893270;-0.09007937;-0.1202288;0.03824119;32.23923;309.5841;359.2365;;;;;;;;;;;;
893286;-0.09051441;-0.1195988;0.0374;32.38385;309.5704;359.2985;;;;;;;;;;;;
893295;-0.09019048;-0.1189082;0.03566551;32.52;309.545;359.3767;;;;;;;;;;;;
893303;-0.09026777;-0.1180428;0.03490251;32.67702;309.5105;359.4562;;;;;;;;;;;;
893320;-0.08880717;-0.116889;0.03314026;32.81297;309.4781;359.5466;;;;;;;;;;;;
893328;-0.08929319;-0.1161645;0.03378926;32.98074;309.447;359.602;;;;;;;;;;;;
893336;-0.08852787;-0.1156122;0.03268261;33.13314;309.439;359.6775;;;;;;;;;;;;
893353;-0.08845174;-0.1146902;0.03250022;33.30411;309.4133;359.7414;;;;;;;;;;;;
