timestamp(ms);HeadAccelerometer.X;HeadAccelerometer.Y;HeadAccelerometer.Z;HeadGyroscope.X;HeadGyroscope.Y;HeadGyroscope.Z;Hand Accelerometer 0.X;Hand Accelerometer 0.Y;Hand Accelerometer 0.Z;Hand Gyroscope 0.X;Hand Gyroscope 0.Y;Hand Gyroscope 0.Z;Hand Accelerometer 1.X;Hand Accelerometer 1.Y;Hand Accelerometer 1.Z;Hand Gyroscope 1.X;Hand Gyroscope 1.Y;Hand Gyroscope 1.Z
335136;-0.02310536;-0.007035413;-0.0274379;358.5837;317.8123;351.6985;;;;;;;;;;;;
335136;-0.02414459;-0.007997954;-0.02807461;358.637;317.7707;351.7449;;;;;;;;;;;;
335136;-0.02568912;-0.008244502;-0.02829423;358.7247;317.723;351.803;;;;;;;;;;;;
335136;-0.02665373;-0.008633048;-0.02853379;358.8105;317.6615;351.8584;;;;;;;;;;;;
335136;-0.02754219;-0.009010863;-0.02875151;358.9013;317.6016;351.9159;;;;;;;;;;;;
335136;-0.02854569;-0.00968391;-0.02887736;358.995;317.5287;351.9796;;;;;;;;;;;;
335136;-0.02936045;-0.01021366;-0.03031239;359.0903;317.4682;352.0307;;;;;;;;;;;;
335136;-0.03090587;-0.01100363;-0.03106389;359.1892;317.4045;352.0889;;;;;;;;;;;;
335136;-0.03226966;-0.0114589;-0.03235303;359.2939;317.3336;352.1645;;;;;;;;;;;;
335136;-0.03270522;-0.01180736;-0.03320671;359.4029;317.237;352.2599;;;;;;;;;;;;
335136;-0.03349389;-0.0111918;-0.03397765;359.5101;317.1534;352.3505;;;;;;;;;;;;
335136;-0.03576709;-0.01168704;-0.0343984;359.6181;317.0665;352.4553;;;;;;;;;;;;
335136;-0.03705271;-0.01160601;-0.03548015;359.7299;316.9742;352.558;;;;;;;;;;;;
335136;-0.0381161;-0.01152188;-0.03553059;359.8401;316.8676;352.6743;;;;;;;;;;;;
335136;-0.03966708;-0.01142227;-0.03685598;359.9458;316.777;352.7849;;;;;;;;;;;;
335136;-0.04040623;-0.01228931;-0.03748981;0.0328372;316.6754;352.9241;;;;;;;;;;;;
335136;-0.04178933;-0.01199981;-0.0378498;0.1497781;316.5657;353.0555;;;;;;;;;;;;
335136;-0.04313876;-0.01207725;-0.03871776;0.2558915;316.4675;353.1871;;;;;;;;;;;;
335136;-0.04401513;-0.01214674;-0.03915076;0.3686996;316.3588;353.3278;;;;;;;;;;;;
335136;-0.0450665;-0.01196309;-0.04023398;0.4910147;316.2557;353.47;;;;;;;;;;;;
335136;-0.04628033;-0.01268159;-0.0406445;0.5964827;316.1507;353.6112;;;;;;;;;;;;
335136;-0.04660238;-0.01241681;-0.0405797;0.6985664;316.0327;353.7898;;;;;;;;;;;;
335136;-0.04749246;-0.01208724;-0.04025787;0.7929821;315.9243;353.9487;;;;;;;;;;;;
335136;-0.04810914;-0.01115913;-0.03978494;0.8755597;315.8144;354.114;;;;;;;;;;;;
335136;-0.04884192;-0.01001668;-0.04002147;0.9647163;315.711;354.263;;;;;;;;;;;;
335136;-0.04924877;-0.009191168;-0.03950305;1.039698;315.6116;354.4095;;;;;;;;;;;;
335136;-0.04958908;-0.008493598;-0.03999604;1.125068;315.5192;354.5627;;;;;;;;;;;;
335136;-0.04963444;-0.008977088;-0.03984495;1.222273;315.4207;354.7251;;;;;;;;;;;;
335136;-0.04959548;-0.01090782;-0.03980831;1.325537;315.3212;354.9014;;;;;;;;;;;;
335136;-0.04967246;-0.01221773;-0.03924931;1.44319;315.2144;355.0785;;;;;;;;;;;;
335136;-0.04913625;-0.0130867;-0.03955374;1.586219;315.1197;355.27;;;;;;;;;;;;
335136;-0.04891546;-0.01464549;-0.0397898;1.700412;315.0245;355.4659;;;;;;;;;;;;
335136;-0.04873263;-0.01596244;-0.03970582;1.836646;314.9255;355.6577;;;;;;;;;;;;
335136;-0.04813862;-0.01661574;-0.04018645;1.987729;314.8188;355.8677;;;;;;;;;;;;
335136;-0.0478455;-0.01790379;-0.03989184;2.136067;314.726;356.0948;;;;;;;;;;;;
335136;-0.04793581;-0.01874461;-0.03930116;2.289448;314.6218;356.3353;;;;;;;;;;;;
335136;-0.04720674;-0.01914928;-0.03864099;2.45529;314.5155;356.5467;;;;;;;;;;;;
335136;-0.04688779;-0.02057613;-0.03779309;2.61326;314.4174;356.7693;;;;;;;;;;;;
335136;-0.04689346;-0.02196016;-0.03737618;2.779573;314.3219;356.9748;;;;;;;;;;;;
335136;-0.04627599;-0.02294993;-0.03616462;2.956873;314.2195;357.1797;;;;;;;;;;;;
335136;-0.04613009;-0.02288585;-0.03472139;3.127457;314.1103;357.3803;;;;;;;;;;;;
335136;-0.04530785;-0.02318566;-0.03335014;3.307179;314.0192;357.5612;;;;;;;;;;;;
335136;-0.04505363;-0.02354928;-0.032242;3.495007;313.9351;357.7236;;;;;;;;;;;;
335136;-0.04400522;-0.02377064;-0.0308541;3.686813;313.8453;357.879;;;;;;;;;;;;
335136;-0.04321108;-0.02474349;-0.02912174;3.857782;313.7519;358.0159;;;;;;;;;;;;
335136;-0.04241421;-0.02492931;-0.02769774;4.062985;313.6683;358.1505;;;;;;;;;;;;
335136;-0.04126725;-0.02626899;-0.02606226;4.261302;313.5838;358.2589;;;;;;;;;;;;
335136;-0.04047439;-0.02723299;-0.02410223;4.462923;313.506;358.3561;;;;;;;;;;;;
335136;-0.03923651;-0.02804866;-0.02240009;4.659803;313.4284;358.4463;;;;;;;;;;;;
335136;-0.0380343;-0.02911083;-0.01999945;4.867738;313.3563;358.5198;;;;;;;;;;;;
335136;-0.03709498;-0.02978117;-0.01827737;5.081865;313.3014;358.5853;;;;;;;;;;;;
335136;-0.03562079;-0.03064313;-0.01610729;5.289421;313.2375;358.6411;;;;;;;;;;;;
335136;-0.03480244;-0.03109347;-0.01429572;5.508368;313.2009;358.6887;;;;;;;;;;;;
335136;-0.03409886;-0.03144654;-0.01180756;5.706748;313.1343;358.7409;;;;;;;;;;;;
335136;-0.03282152;-0.03172619;-0.01048391;5.9158;313.0976;358.7672;;;;;;;;;;;;
335136;-0.03182825;-0.03204798;-0.009353037;6.120342;313.0645;358.7989;;;;;;;;;;;;
335136;-0.03019648;-0.03197976;-0.007590556;6.325099;313.0213;358.8114;;;;;;;;;;;;
335136;-0.02904921;-0.03227628;-0.007059902;6.528487;312.9833;358.849;;;;;;;;;;;;
335136;-0.02757102;-0.03199413;-0.005695666;6.724719;312.9583;358.8971;;;;;;;;;;;;
335136;-0.02642332;-0.03137381;-0.004278673;6.913796;312.9137;358.9403;;;;;;;;;;;;
335136;-0.02590699;-0.03110058;-0.00332471;7.079747;312.8916;358.9821;;;;;;;;;;;;
335136;-0.02501674;-0.02993099;-0.002866069;7.241804;312.8677;359.0303;;;;;;;;;;;;
335136;-0.02417442;-0.02840377;-0.002718649;7.390845;312.8397;359.0728;;;;;;;;;;;;
335136;-0.02307533;-0.02634117;-0.002488713;7.539792;312.8192;359.1169;;;;;;;;;;;;
335136;-0.02252808;-0.02488548;-0.002264369;7.682734;312.8013;359.1405;;;;;;;;;;;;
335136;-0.02062446;-0.02417443;-0.002036409;7.803469;312.7868;359.1788;;;;;;;;;;;;
335136;-0.0191763;-0.02307428;-0.001755341;7.918495;312.7629;359.2259;;;;;;;;;;;;
335136;-0.01859811;-0.02144875;-0.0012537;8.04017;312.7409;359.2635;;;;;;;;;;;;
335136;-0.01671647;-0.01919043;-0.001096649;8.152206;312.725;359.2952;;;;;;;;;;;;
335136;-0.01569884;-0.01758067;-0.0016107;8.239799;312.7209;359.3153;;;;;;;;;;;;
335136;-0.01406007;-0.01597496;-0.001436571;8.305633;312.7063;359.3487;;;;;;;;;;;;
335136;-0.01324334;-0.0145565;-0.002195659;8.371266;312.7182;359.379;;;;;;;;;;;;
335136;-0.01188175;-0.01283841;-0.001714966;8.42147;312.7042;359.4059;;;;;;;;;;;;
335136;-0.01081593;-0.01137658;-0.001671319;8.466651;312.685;359.428;;;;;;;;;;;;
335136;-0.009775938;-0.00983675;-0.001388387;8.504657;312.6801;359.4424;;;;;;;;;;;;
335136;-0.00848671;-0.007845643;-0.0003858625;8.511738;312.66;359.4763;;;;;;;;;;;;
335136;-0.007824347;-0.005258363;-0.00002486052;8.525784;312.6534;359.5154;;;;;;;;;;;;
335136;-0.007017578;-0.003128819;0.0005854467;8.51594;312.6472;359.5451;;;;;;;;;;;;
335136;-0.005478241;-0.001823987;0.0007126509;8.512101;312.6399;359.5524;;;;;;;;;;;;
335136;-0.004417872;-0.001466598;0.0007186288;8.512758;312.6435;359.554;;;;;;;;;;;;
335136;-0.002898105;-0.001321321;0.001192853;8.525632;312.6215;359.5911;;;;;;;;;;;;
335136;-0.001166593;-0.001950192;0.001248175;8.532916;312.6042;359.6263;;;;;;;;;;;;
335136;0.00008319141;-0.002751376;0.0007609872;8.558225;312.5734;359.6517;;;;;;;;;;;;
335136;0.001314347;-0.003038479;0.0005788248;8.571793;312.5444;359.6487;;;;;;;;;;;;
335136;0.002340914;-0.003505655;0.0002202187;8.58326;312.5179;359.6264;;;;;;;;;;;;
335136;0.003209018;-0.002965407;0.00006334761;8.598685;312.4904;359.6315;;;;;;;;;;;;
335136;0.004147066;-0.002942678;0.0004952962;8.602423;312.4523;359.6308;;;;;;;;;;;;
335136;0.004574976;-0.002207935;0.0009707381;8.603967;312.4156;359.6242;;;;;;;;;;;;
335136;0.005159459;-0.002169898;0.001045851;8.604383;312.3757;359.6023;;;;;;;;;;;;
335136;0.0054383;-0.002489308;0.001343237;8.591276;312.3388;359.5926;;;;;;;;;;;;
335136;0.005759529;-0.002279078;0.001808441;8.583341;312.2983;359.5801;;;;;;;;;;;;
335136;0.005797951;-0.002155225;0.001906152;8.583109;312.2496;359.5706;;;;;;;;;;;;
335136;0.006244536;-0.002126873;0.002268724;8.588897;312.2068;359.5627;;;;;;;;;;;;
335136;0.006239173;-0.002556151;0.002399042;8.595762;312.1516;359.5374;;;;;;;;;;;;
335136;0.006281609;-0.002467053;0.002412195;8.611872;312.1011;359.5211;;;;;;;;;;;;
335136;0.006413736;-0.002487391;0.00264916;8.633869;312.0488;359.4867;;;;;;;;;;;;
335136;0.006166631;-0.003251255;0.002785363;8.635431;312.0052;359.4632;;;;;;;;;;;;
335136;0.006409578;-0.003513013;0.002766863;8.649409;311.9492;359.4161;;;;;;;;;;;;
335136;0.007068676;-0.003218947;0.002748281;8.669243;311.9092;359.3794;;;;;;;;;;;;
335136;0.007112071;-0.003333643;0.002818361;8.684497;311.8711;359.3416;;;;;;;;;;;;
335136;0.006996189;-0.00405011;0.003090668;8.692193;311.8234;359.3099;;;;;;;;;;;;
335136;0.006642738;-0.004921121;0.002852481;8.716496;311.7947;359.267;;;;;;;;;;;;
335136;0.006768446;-0.005729423;0.003312539;8.743275;311.745;359.2392;;;;;;;;;;;;
335136;0.006471077;-0.006194237;0.003583573;8.779268;311.7068;359.2071;;;;;;;;;;;;
335136;0.006499261;-0.006755868;0.003288517;8.821379;311.688;359.1719;;;;;;;;;;;;
335136;0.006326519;-0.007382907;0.003489056;8.855699;311.6617;359.1258;;;;;;;;;;;;
335136;0.006483223;-0.007352361;0.003834962;8.898185;311.6409;359.0903;;;;;;;;;;;;
335136;0.006477313;-0.007538534;0.004192757;8.920655;311.6305;359.0594;;;;;;;;;;;;
335136;0.00600055;-0.007262209;0.005341617;8.938704;311.6267;359.0297;;;;;;;;;;;;
335136;0.005456653;-0.007237299;0.005819282;8.965274;311.6296;358.9986;;;;;;;;;;;;
335136;0.005734447;-0.007574194;0.00633426;8.977492;311.6256;358.976;;;;;;;;;;;;
335136;0.005644157;-0.00731805;0.007078089;9.016294;311.6335;358.9544;;;;;;;;;;;;
335136;0.005790267;-0.00723512;0.006495173;9.055179;311.6479;358.9159;;;;;;;;;;;;
335136;0.006141154;-0.00746115;0.006504905;9.09926;311.6641;358.8941;;;;;;;;;;;;
335136;0.006130238;-0.007575034;0.006005793;9.143592;311.6912;358.8693;;;;;;;;;;;;
335136;0.005861247;-0.007421449;0.005515493;9.190124;311.7302;358.8538;;;;;;;;;;;;
335136;0.005804818;-0.007250598;0.005670042;9.229026;311.7455;358.8284;;;;;;;;;;;;
335136;0.005568864;-0.006931396;0.005780627;9.255769;311.7807;358.8275;;;;;;;;;;;;
335136;0.005152802;-0.006724257;0.005535078;9.276727;311.8149;358.803;;;;;;;;;;;;
335136;0.005285104;-0.006381832;0.005511786;9.305552;311.8407;358.7934;;;;;;;;;;;;
335136;0.004905988;-0.006287438;0.005114641;9.318798;311.8817;358.7787;;;;;;;;;;;;
335136;0.004332233;-0.005888221;0.004307603;9.33952;311.9308;358.7554;;;;;;;;;;;;
335136;0.004160342;-0.005306664;0.004620987;9.344061;311.95;358.7668;;;;;;;;;;;;
335136;0.003520116;-0.004042718;0.003887914;9.3518;311.9905;358.77;;;;;;;;;;;;
335136;0.00267939;-0.004238443;0.002657314;9.351006;312.0323;358.7415;;;;;;;;;;;;
335136;0.002014835;-0.004687021;0.002270606;9.362182;312.0672;358.728;;;;;;;;;;;;
335136;0.000864902;-0.004586052;0.001156902;9.36826;312.1142;358.7058;;;;;;;;;;;;
335136;0.0001034106;-0.004508205;0.001744667;9.3625;312.1324;358.71;;;;;;;;;;;;
335136;-0.0013024;-0.003965161;0.001297767;9.339288;312.1653;358.7297;;;;;;;;;;;;
335136;-0.002174743;-0.002783936;0.001109142;9.306493;312.1766;358.7285;;;;;;;;;;;;
335136;-0.00351214;-0.001720766;0.0001111504;9.287621;312.2197;358.7001;;;;;;;;;;;;
335136;-0.00449377;-0.0009634302;-0.0005252986;9.26455;312.2388;358.6783;;;;;;;;;;;;
335136;-0.004458626;-0.0002283308;-0.001421401;9.230441;312.2574;358.6929;;;;;;;;;;;;
335136;-0.004735378;0.0002406066;-0.003073571;9.217004;312.2864;358.7054;;;;;;;;;;;;
335136;-0.004412463;0.0007943389;-0.00478251;9.204397;312.2908;358.7108;;;;;;;;;;;;
335136;-0.00422431;0.001199692;-0.006361107;9.186815;312.2976;358.7057;;;;;;;;;;;;
335136;-0.003916256;0.001818877;-0.008170945;9.15687;312.3133;358.6974;;;;;;;;;;;;
335136;-0.004022549;0.002467138;-0.009354357;9.121384;312.3265;358.7011;;;;;;;;;;;;
335136;-0.004338052;0.003794196;-0.01074587;9.062582;312.3359;358.7157;;;;;;;;;;;;
335136;-0.004430285;0.004873877;-0.01121528;8.990674;312.3379;358.7339;;;;;;;;;;;;
335136;-0.00463638;0.006481264;-0.01207619;8.930365;312.3434;358.7384;;;;;;;;;;;;
335136;-0.005237665;0.007514696;-0.01366812;8.854497;312.3454;358.7511;;;;;;;;;;;;
335136;-0.005634438;0.008265359;-0.01464402;8.778145;312.3556;358.757;;;;;;;;;;;;
335136;-0.005723033;0.009001005;-0.0156429;8.706058;312.3606;358.7684;;;;;;;;;;;;
335136;-0.005905124;0.008807785;-0.01608114;8.622081;312.3605;358.7821;;;;;;;;;;;;
335136;-0.006419505;0.009429445;-0.01655959;8.556003;312.3521;358.7865;;;;;;;;;;;;
335136;-0.006905054;0.009429076;-0.01692175;8.475087;312.3502;358.7973;;;;;;;;;;;;
335136;-0.007398714;0.01024113;-0.01806442;8.400332;312.3625;358.7701;;;;;;;;;;;;
335136;-0.008222206;0.01035275;-0.01846809;8.301044;312.367;358.7684;;;;;;;;;;;;
335136;-0.008537951;0.01087726;-0.018944;8.22482;312.3746;358.7508;;;;;;;;;;;;
335136;-0.008931135;0.0116189;-0.02049252;8.147138;312.3901;358.7413;;;;;;;;;;;;
335136;-0.009305483;0.01175717;-0.02130788;8.067062;312.4119;358.7534;;;;;;;;;;;;
335136;-0.008990455;0.0119104;-0.02198015;7.992389;312.4085;358.7679;;;;;;;;;;;;
335136;-0.009029949;0.01178573;-0.02254843;7.9102;312.4113;358.7762;;;;;;;;;;;;
335136;-0.009083501;0.0115665;-0.0238027;7.828065;312.4217;358.785;;;;;;;;;;;;
335136;-0.00850857;0.01212397;-0.02423292;7.74784;312.4299;358.7938;;;;;;;;;;;;
335136;-0.008711814;0.01235452;-0.02427329;7.664373;312.4346;358.8089;;;;;;;;;;;;
335136;-0.008491457;0.01303235;-0.0246346;7.573058;312.4408;358.8283;;;;;;;;;;;;
335136;-0.008638505;0.01330958;-0.02484756;7.475514;312.4435;358.8331;;;;;;;;;;;;
335136;-0.008534569;0.01328297;-0.02480666;7.377362;312.4316;358.8403;;;;;;;;;;;;
335136;-0.008947677;0.01373696;-0.02456591;7.275489;312.4384;358.8404;;;;;;;;;;;;
335136;-0.009145754;0.01436526;-0.0240564;7.176549;312.4453;358.8408;;;;;;;;;;;;
335136;-0.008689115;0.0140246;-0.02344326;7.059885;312.4354;358.8575;;;;;;;;;;;;
335136;-0.008632677;0.01445885;-0.02296727;6.956742;312.4335;358.8564;;;;;;;;;;;;
335136;-0.00798287;0.01497344;-0.02203246;6.854347;312.4149;358.8462;;;;;;;;;;;;
335136;-0.007655216;0.01516394;-0.02195069;6.746013;312.424;358.8248;;;;;;;;;;;;
335136;-0.007286212;0.01452937;-0.02112493;6.634215;312.426;358.8109;;;;;;;;;;;;
335136;-0.006761878;0.01510694;-0.02103551;6.540318;312.4384;358.7859;;;;;;;;;;;;
335136;-0.00623583;0.01550371;-0.01972801;6.434216;312.4429;358.7815;;;;;;;;;;;;
335136;-0.005738032;0.01600843;-0.0188092;6.327568;312.4556;358.7734;;;;;;;;;;;;
335136;-0.005682159;0.01675832;-0.01824295;6.220543;312.486;358.7552;;;;;;;;;;;;
335136;-0.00515166;0.01710621;-0.01674676;6.103293;312.4967;358.736;;;;;;;;;;;;
335136;-0.00488316;0.01760628;-0.01565152;5.985626;312.5242;358.7195;;;;;;;;;;;;
335136;-0.004777424;0.01787804;-0.01430121;5.855342;312.552;358.7082;;;;;;;;;;;;
335136;-0.004619278;0.01815908;-0.01366358;5.73583;312.5872;358.6838;;;;;;;;;;;;
335136;-0.004720171;0.01892072;-0.01238037;5.611804;312.6271;358.6647;;;;;;;;;;;;
