0.009207;0.022187;0;;;;;;;; 
0.006915;0.014746;0;;;;;;;; 
0.002725;0.007281;0;;;;;;;; 
0.003017;0.010802;0;;;;;;;; 
0.007795;0.014608;0;;;;;;;; 
0.01792;0.023367;0;;;;;;;; 
0.0059;0.019575;0;;;;;;;; 
0.044822;0.063028;1;;;;;;;; 
0.025015;0.093567;1;;;;;;;; 
0.043917;0.119956;1;;;;;;;; 
0.011476;0.007442;1;;;;;;;; 
0.013741;0.027011;1;;;;;;;; 
